id,created_by,created_date,modified_by,modified_date,active_from,active_to,product_variant_name,product_variant_code,product_tag,product_type,underlying_product_variant,attribute_list,asset_class,analysis_code_1,analysis_code_2,legal_entity,is_active_flag,business_units,irrbb_classification,z_spread_calculation,configuration_date,weekend_definition
106,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,EDUCATION-EMI,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Retail,Amenable,-,30-11-2020,None
107,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,HOUSING-EMI,Loans,Asset,-,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""21"":"""",""22"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""29"":"""",""30"":"""",""31"":"""",""32"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""38"":"""",""39"":"""",""40"":"""",""41"":"""",""42"":"""",""43"":"""",""45"":"""",""46"":"""",""53"":"""",""54"":"""",""55"":"""",""56"":"""",""57"":"""",""58"":"""",""59"":"""",""60"":"""",""61"":"""",""62"":"""",""63"":"""",""64"":"""",""67"":"""",""69"":"""",""70"":"""",""71"":"""",""74"":"""",""75"":"""",""76"":"""",""82"":"""",""98"":"""",""99"":"""",""103"":"""",""108"":""""}",None,-,-,ABC Ltd,Yes,Retail,Amenable,-,30-11-2020,None
108,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CRE-TERM,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""44"": """", ""45"": """", ""46"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""65"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Wholesale,Amenable,-,30-11-2020,None
109,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CRE-EMI,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Wholesale,Amenable,-,30-11-2020,None
110,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CRE_RH-TERM,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""44"": """", ""45"": """", ""46"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""65"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Wholesale,Amenable,-,30-11-2020,None
111,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CRE_RH-EMI,Loans,Asset,-,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,-,-,ABC Ltd,Yes,Wholesale,Amenable,-,30-11-2020,None
112,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,ABS - RH,Investment,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""32"": """", ""33"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""44"": """", ""45"": """", ""46"": """", ""51"": """", ""52"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""93"": """", ""98"": """", ""109"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,04-07-2023,None
113,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,ABS - CRE,Investment,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""32"": """", ""33"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""44"": """", ""45"": """", ""46"": """", ""51"": """", ""52"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""93"": """", ""98"": """", ""109"": """"}",None,None,None,ABC Ltd,Yes,Wholesale,Amenable,None,04-07-2023,None
115,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,HYBLOAN,Loans,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,None,None,ABC Ltd,Yes,Retail,Amenable,None,31-12-2020,None
153,revolutio_admin2.antarescentral,20-09-2024 16:15,revolutio_admin2.antarescentral,20-09-2024 16:15,20-09-2024 16:15,05-07-2099 00:00,EMI Loans,FX-Frd,None,OBS,None,"{""1"": """", ""2"": """"}",None,None,None,ABC Ltd,Yes,None,None,None,22-09-2016,None
154,revolutio_admin2.antarescentral,21-09-2024 13:57,revolutio_admin2.antarescentral,21-09-2024 13:57,21-09-2024 13:57,05-07-2099 00:00,EMI Loans,EMI-A,None,Asset,None,"{""1"": """"}",None,None,None,ABC Ltd,Yes,None,None,None,17-09-2015,None
116,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FLEMILOAN,Loans,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""29"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""43"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""62"": """", ""63"": """", ""64"": """", ""67"": """", ""69"": """", ""70"": """", ""71"": """", ""74"": """", ""75"": """", ""76"": """", ""80"": """", ""82"": """", ""98"": """", ""99"": """", ""103"": """"}",None,None,None,ABC Ltd,Yes,Retail,Amenable,None,31-12-2020,None
117,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CALLBOR,Borrowing,Liability,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""52"":"""",""56"":"""",""57"":"""",""59"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-12-2021,None
118,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,SDFRBI,Secured Lending,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""52"": """", ""56"": """", ""57"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-12-2021,None
119,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CALLLEN,Loans,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""52"": """", ""56"": """", ""57"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-12-2021,None
120,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,REFIN,Borrowing,Liability,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""9"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""52"": """", ""56"": """", ""57"": """", ""59"": """", ""60"": """", ""61"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-12-2021,None
121,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,NOTBOR,Borrowing,Liability,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""52"":"""",""56"":"""",""57"":"""",""59"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
122,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,NOTLEN,Loans,Asset,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""13"":"""",""14"":"""",""24"":"""",""25"":"""",""26"":"""",""27"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""52"":"""",""56"":"""",""57"":"""",""59"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
123,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,TERMBOR,Borrowing,Liability,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""52"":"""",""56"":"""",""57"":"""",""59"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
124,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,TERMLEN,Loans,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""52"": """", ""56"": """", ""57"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
125,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,MSFRBI,Secured Funding,Liability,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""52"": """", ""56"": """", ""57"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
126,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,RUIDF,Borrowing,Asset,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""21"":"""",""22"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""38"":"""",""39"":"""",""40"":"""",""41"":"""",""42"":"""",""52"":"""",""56"":"""",""57"":"""",""59"":"""",""60"":"""",""61"":"""",""82"":"""",""98"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
127,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FXD - CML,Deposits,Liability,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""59"": """", ""60"": """", ""61"": """", ""69"": """", ""80"": """", ""88"": """", ""92"": """", ""94"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
128,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,INVBND,Investment,Asset,None,"{""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""18"":"""",""21"":"""",""22"":"""",""23"":"""",""24"":"""",""25"":"""",""26"":"""",""28"":"""",""29"":"""",""30"":"""",""31"":"""",""32"":"""",""33"":"""",""34"":"""",""35"":"""",""36"":"""",""37"":"""",""38"":"""",""39"":"""",""40"":"""",""41"":"""",""42"":"""",""44"":"""",""45"":"""",""46"":"""",""51"":"""",""52"":"""",""53"":"""",""54"":"""",""55"":"""",""56"":"""",""57"":"""",""58"":"""",""59"":"""",""60"":"""",""61"":"""",""74"":"""",""75"":"""",""76"":"""",""98"":"""",""99"":"""",""101"":"""",""103"":""""}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
129,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,SUBDBT,Borrowing,Liability,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""25"": """", ""26"": """", ""27"": """", ""30"": """", ""31"": """", ""32"": """", ""33"": """", ""34"": """", ""35"": """", ""52"": """", ""56"": """", ""57"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,28-09-2023,None
130,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,ICDB,Deposits,Liability,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""33"": """", ""34"": """", ""35"": """", ""39"": """", ""40"": """", ""41"": """", ""46"": """", ""52"": """", ""56"": """", ""57"": """", ""88"": """", ""94"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
131,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CBO,Borrowing,Liability,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""59"": """", ""60"": """", ""61"": """", ""69"": """", ""80"": """", ""88"": """", ""92"": """", ""94"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
133,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FXB,Borrowing,Liability,None,"{""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""57"": """", ""60"": """", ""61"": """", ""80"": """", ""88"": """", ""92"": """", ""94"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
134,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,ICDL,Deposits-Asset,Asset,None,"{""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""24"": """", ""25"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""56"": """", ""57"": """", ""59"": """", ""78"": """", ""79"": """", ""80"": """", ""88"": """", ""94"": """", ""99"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
135,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,PDEL,Deposits-Asset,Asset,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""14"": """", ""24"": """", ""25"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""56"": """", ""57"": """", ""59"": """", ""69"": """", ""78"": """", ""79"": """", ""80"": """", ""88"": """", ""94"": """", ""99"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
136,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CLO,Investment,Asset,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""14"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""56"": """", ""57"": """", ""59"": """", ""78"": """", ""80"": """", ""88"": """", ""94"": """", ""99"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
137,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FDEL,Deposits-Asset,Asset,None,"{""6"": """", ""7"": """", ""11"": """", ""12"": """", ""14"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""56"": """", ""57"": """", ""61"": """", ""69"": """", ""78"": """", ""79"": """", ""80"": """", ""88"": """", ""94"": """", ""99"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
138,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FXL,Investment,Asset,None,"{""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""56"": """", ""57"": """", ""69"": """", ""75"": """", ""78"": """", ""79"": """", ""80"": """", ""88"": """", ""94"": """", ""99"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-10-2023,None
139,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,PTC,Investment,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""6"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""15"": """", ""16"": """", ""17"": """", ""18"": """", ""21"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""30"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""38"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""44"": """", ""45"": """", ""46"": """", ""53"": """", ""54"": """", ""55"": """", ""56"": """", ""57"": """", ""58"": """", ""59"": """", ""60"": """", ""61"": """", ""65"": """", ""82"": """", ""84"": """", ""101"": """", ""103"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,30-06-2023,None
140,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FTDPLM,Deposits-Asset,Asset,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""14"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""56"": """", ""57"": """", ""59"": """", ""69"": """", ""78"": """", ""79"": """", ""80"": """", ""88"": """", ""94"": """", ""98"": """", ""99"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,30-06-2023,None
